id,date,commodity_group,commodity_id,commodity,price
7669186,2023-01-24,Grains & Pulses,12,Rice,57
7669579,2023-01-24,Others,13,Salt Pack (Iodised),26
7670304,2023-01-24,Others,15,Sugar,39
7670689,2023-01-24,Edible Oils,16,Sunflower Oil (Packed),151
7671032,2023-01-24,Others,17,Tea Loose,303
7671407,2023-01-24,Vegetables,18,Tomato,26
7671791,2023-01-24,Grains & Pulses,19,Tur/Arhar Dal,112
7672177,2023-01-24,Grains & Pulses,20,Urad Dal,117
7672557,2023-01-24,Edible Oils,21,Vanaspati (Packed),129
7672925,2023-01-24,Grains & Pulses,22,Wheat,41
7673273,2023-01-25,Grains & Pulses,1,Atta (Wheat),41
7673670,2023-01-25,Grains & Pulses,2,Gram Dal,71
7674052,2023-01-25,Edible Oils,3,Groundnut Oil (Packed),186
7674341,2023-01-25,Others,4,Gur,61
7674723,2023-01-25,Grains & Pulses,5,Masoor Dal,91
7675121,2023-01-25,Others,6,Milk @,40
7675509,2023-01-25,Grains & Pulses,7,Moong Dal,107
7675904,2023-01-25,Edible Oils,8,Mustard Oil (Packed),182
7676289,2023-01-25,Vegetables,9,Onion,27
7676674,2023-01-25,Edible Oils,10,Palm Oil (Packed),97
7676976,2023-01-25,Vegetables,11,Potato,27
7677367,2023-01-25,Grains & Pulses,12,Rice,57
7677766,2023-01-25,Others,13,Salt Pack (Iodised),26
7678499,2023-01-25,Others,15,Sugar,39
7678891,2023-01-25,Edible Oils,16,Sunflower Oil (Packed),147
7679238,2023-01-25,Others,17,Tea Loose,303
7679621,2023-01-25,Vegetables,18,Tomato,27
7680007,2023-01-25,Grains & Pulses,19,Tur/Arhar Dal,112
7680398,2023-01-25,Grains & Pulses,20,Urad Dal,117
7680782,2023-01-25,Edible Oils,21,Vanaspati (Packed),123
7681151,2023-01-25,Grains & Pulses,22,Wheat,41
7681495,2023-01-26,Grains & Pulses,1,Atta (Wheat),41
7681765,2023-01-26,Grains & Pulses,2,Gram Dal,71
7682023,2023-01-26,Edible Oils,3,Groundnut Oil (Packed),186
7682226,2023-01-26,Others,4,Gur,61
7682489,2023-01-26,Grains & Pulses,5,Masoor Dal,91
7682759,2023-01-26,Others,6,Milk @,40
7683023,2023-01-26,Grains & Pulses,7,Moong Dal,107
7683292,2023-01-26,Edible Oils,8,Mustard Oil (Packed),182
7683558,2023-01-26,Vegetables,9,Onion,27
7683822,2023-01-26,Edible Oils,10,Palm Oil (Packed),97
7684037,2023-01-26,Vegetables,11,Potato,27
7684306,2023-01-26,Grains & Pulses,12,Rice,57
7684578,2023-01-26,Others,13,Salt Pack (Iodised),26
7685088,2023-01-26,Others,15,Sugar,39
7685353,2023-01-26,Edible Oils,16,Sunflower Oil (Packed),147
7685591,2023-01-26,Others,17,Tea Loose,303
7685851,2023-01-26,Vegetables,18,Tomato,27
7686119,2023-01-26,Grains & Pulses,19,Tur/Arhar Dal,112
7686386,2023-01-26,Grains & Pulses,20,Urad Dal,117
7686652,2023-01-26,Edible Oils,21,Vanaspati (Packed),123
7686909,2023-01-26,Grains & Pulses,22,Wheat,41
7687163,2023-01-27,Grains & Pulses,1,Atta (Wheat),41
7687564,2023-01-27,Grains & Pulses,2,Gram Dal,71
7687949,2023-01-27,Edible Oils,3,Groundnut Oil (Packed),186
7688242,2023-01-27,Others,4,Gur,61
7688628,2023-01-27,Grains & Pulses,5,Masoor Dal,87
7689030,2023-01-27,Others,6,Milk @,40
7689422,2023-01-27,Grains & Pulses,7,Moong Dal,102
7689821,2023-01-27,Edible Oils,8,Mustard Oil (Packed),182
7690212,2023-01-27,Vegetables,9,Onion,27
7690602,2023-01-27,Edible Oils,10,Palm Oil (Packed),97
7690905,2023-01-27,Vegetables,11,Potato,29
7691301,2023-01-27,Grains & Pulses,12,Rice,57
7691704,2023-01-27,Others,13,Salt Pack (Iodised),26
7692446,2023-01-27,Others,15,Sugar,39
7692842,2023-01-27,Edible Oils,16,Sunflower Oil (Packed),147
7693193,2023-01-27,Others,17,Tea Loose,303
7693580,2023-01-27,Vegetables,18,Tomato,29
7693972,2023-01-27,Grains & Pulses,19,Tur/Arhar Dal,113
7694367,2023-01-27,Grains & Pulses,20,Urad Dal,112
7694754,2023-01-27,Edible Oils,21,Vanaspati (Packed),121
7695127,2023-01-27,Grains & Pulses,22,Wheat,41
7695477,2023-01-28,Grains & Pulses,1,Atta (Wheat),41
7695822,2023-01-28,Grains & Pulses,2,Gram Dal,71
7696155,2023-01-28,Edible Oils,3,Groundnut Oil (Packed),186
7696404,2023-01-28,Others,4,Gur,61
7696739,2023-01-28,Grains & Pulses,5,Masoor Dal,87
7697084,2023-01-28,Others,6,Milk @,40
7697423,2023-01-28,Grains & Pulses,7,Moong Dal,102
7697767,2023-01-28,Edible Oils,8,Mustard Oil (Packed),182
7698103,2023-01-28,Vegetables,9,Onion,27
7698440,2023-01-28,Edible Oils,10,Palm Oil (Packed),97
7698711,2023-01-28,Vegetables,11,Potato,29
7699052,2023-01-28,Grains & Pulses,12,Rice,57
7699396,2023-01-28,Others,13,Salt Pack (Iodised),26
7700034,2023-01-28,Others,15,Sugar,39
7700376,2023-01-28,Edible Oils,16,Sunflower Oil (Packed),147
7700680,2023-01-28,Others,17,Tea Loose,303
7701015,2023-01-28,Vegetables,18,Tomato,29
7701354,2023-01-28,Grains & Pulses,19,Tur/Arhar Dal,113
7701696,2023-01-28,Grains & Pulses,20,Urad Dal,112
7702034,2023-01-28,Edible Oils,21,Vanaspati (Packed),121
7702361,2023-01-28,Grains & Pulses,22,Wheat,41
7702662,2023-01-29,Grains & Pulses,1,Atta (Wheat),41
7702924,2023-01-29,Grains & Pulses,2,Gram Dal,71
7703175,2023-01-29,Edible Oils,3,Groundnut Oil (Packed),186
7703378,2023-01-29,Others,4,Gur,61
7703636,2023-01-29,Grains & Pulses,5,Masoor Dal,87
7703899,2023-01-29,Others,6,Milk @,40
7704156,2023-01-29,Grains & Pulses,7,Moong Dal,102
7704417,2023-01-29,Edible Oils,8,Mustard Oil (Packed),182
7704672,2023-01-29,Vegetables,9,Onion,27
7704928,2023-01-29,Edible Oils,10,Palm Oil (Packed),97
7705138,2023-01-29,Vegetables,11,Potato,29
7705398,2023-01-29,Grains & Pulses,12,Rice,57
7705661,2023-01-29,Others,13,Salt Pack (Iodised),26
7706150,2023-01-29,Others,15,Sugar,39
7706408,2023-01-29,Edible Oils,16,Sunflower Oil (Packed),147
7706640,2023-01-29,Others,17,Tea Loose,303
7706894,2023-01-29,Vegetables,18,Tomato,29
7707152,2023-01-29,Grains & Pulses,19,Tur/Arhar Dal,113
7707413,2023-01-29,Grains & Pulses,20,Urad Dal,112
7707671,2023-01-29,Edible Oils,21,Vanaspati (Packed),121
7707920,2023-01-29,Grains & Pulses,22,Wheat,41
7708164,2023-01-30,Grains & Pulses,1,Atta (Wheat),41
7708563,2023-01-30,Grains & Pulses,2,Gram Dal,71
7708947,2023-01-30,Edible Oils,3,Groundnut Oil (Packed),186
7709239,2023-01-30,Others,4,Gur,61
7709624,2023-01-30,Grains & Pulses,5,Masoor Dal,87
7710023,2023-01-30,Others,6,Milk @,40
7710413,2023-01-30,Grains & Pulses,7,Moong Dal,102
7710809,2023-01-30,Edible Oils,8,Mustard Oil (Packed),182
7711199,2023-01-30,Vegetables,9,Onion,24
7711589,2023-01-30,Edible Oils,10,Palm Oil (Packed),97
7711898,2023-01-30,Vegetables,11,Potato,27
7712294,2023-01-30,Grains & Pulses,12,Rice,57
7712695,2023-01-30,Others,13,Salt Pack (Iodised),26
7713439,2023-01-30,Others,15,Sugar,39
7713835,2023-01-30,Edible Oils,16,Sunflower Oil (Packed),147
7714185,2023-01-30,Others,17,Tea Loose,303
7714574,2023-01-30,Vegetables,18,Tomato,31
7714964,2023-01-30,Grains & Pulses,19,Tur/Arhar Dal,113
7715356,2023-01-30,Grains & Pulses,20,Urad Dal,112
7715743,2023-01-30,Edible Oils,21,Vanaspati (Packed),121
7716116,2023-01-30,Grains & Pulses,22,Wheat,41
7716473,2023-01-31,Grains & Pulses,1,Atta (Wheat),38
7716874,2023-01-31,Grains & Pulses,2,Gram Dal,71
7717260,2023-01-31,Edible Oils,3,Groundnut Oil (Packed),186
7717551,2023-01-31,Others,4,Gur,61
7717934,2023-01-31,Grains & Pulses,5,Masoor Dal,87
7718336,2023-01-31,Others,6,Milk @,40
7718724,2023-01-31,Grains & Pulses,7,Moong Dal,102
7719123,2023-01-31,Edible Oils,8,Mustard Oil (Packed),182
7719511,2023-01-31,Vegetables,9,Onion,24
7719902,2023-01-31,Edible Oils,10,Palm Oil (Packed),97
7720210,2023-01-31,Vegetables,11,Potato,32
7720607,2023-01-31,Grains & Pulses,12,Rice,57
7721009,2023-01-31,Others,13,Salt Pack (Iodised),26
7721749,2023-01-31,Others,15,Sugar,39
7722141,2023-01-31,Edible Oils,16,Sunflower Oil (Packed),147
7722491,2023-01-31,Others,17,Tea Loose,303
7722876,2023-01-31,Vegetables,18,Tomato,27
7723267,2023-01-31,Grains & Pulses,19,Tur/Arhar Dal,116
7723662,2023-01-31,Grains & Pulses,20,Urad Dal,106
7724052,2023-01-31,Edible Oils,21,Vanaspati (Packed),121
7724424,2023-01-31,Grains & Pulses,22,Wheat,39
7724783,2023-02-01,Grains & Pulses,1,Atta (Wheat),38
7725181,2023-02-01,Grains & Pulses,2,Gram Dal,71
7725566,2023-02-01,Edible Oils,3,Groundnut Oil (Packed),172
7725855,2023-02-01,Others,4,Gur,61
7726236,2023-02-01,Grains & Pulses,5,Masoor Dal,87
7726634,2023-02-01,Others,6,Milk @,40
7727018,2023-02-01,Grains & Pulses,7,Moong Dal,102
7727413,2023-02-01,Edible Oils,8,Mustard Oil (Packed),183
7727797,2023-02-01,Vegetables,9,Onion,23
7728187,2023-02-01,Edible Oils,10,Palm Oil (Packed),96
7728493,2023-02-01,Vegetables,11,Potato,29
7728889,2023-02-01,Grains & Pulses,12,Rice,57
7729288,2023-02-01,Others,13,Salt Pack (Iodised),26
7730025,2023-02-01,Others,15,Sugar,39
7730416,2023-02-01,Edible Oils,16,Sunflower Oil (Packed),142
7730763,2023-02-01,Others,17,Tea Loose,303
7731146,2023-02-01,Vegetables,18,Tomato,26
7731536,2023-02-01,Grains & Pulses,19,Tur/Arhar Dal,116
7731928,2023-02-01,Grains & Pulses,20,Urad Dal,106
7732314,2023-02-01,Edible Oils,21,Vanaspati (Packed),119
7732686,2023-02-01,Grains & Pulses,22,Wheat,39
7733038,2023-02-02,Grains & Pulses,1,Atta (Wheat),36
7733435,2023-02-02,Grains & Pulses,2,Gram Dal,71
7733819,2023-02-02,Edible Oils,3,Groundnut Oil (Packed),172
7734108,2023-02-02,Others,4,Gur,61
7734488,2023-02-02,Grains & Pulses,5,Masoor Dal,87
7734886,2023-02-02,Others,6,Milk @,40
7735272,2023-02-02,Grains & Pulses,7,Moong Dal,103
7735667,2023-02-02,Edible Oils,8,Mustard Oil (Packed),183
7736052,2023-02-02,Vegetables,9,Onion,26
7736442,2023-02-02,Edible Oils,10,Palm Oil (Packed),96
7736748,2023-02-02,Vegetables,11,Potato,31
7737144,2023-02-02,Grains & Pulses,12,Rice,57
7737543,2023-02-02,Others,13,Salt Pack (Iodised),26
7738276,2023-02-02,Others,15,Sugar,39
7738667,2023-02-02,Edible Oils,16,Sunflower Oil (Packed),142
7739014,2023-02-02,Others,17,Tea Loose,303
7739396,2023-02-02,Vegetables,18,Tomato,26
7739786,2023-02-02,Grains & Pulses,19,Tur/Arhar Dal,115
7740178,2023-02-02,Grains & Pulses,20,Urad Dal,106
7740565,2023-02-02,Edible Oils,21,Vanaspati (Packed),119
7740938,2023-02-02,Grains & Pulses,22,Wheat,41
7741293,2023-02-03,Grains & Pulses,1,Atta (Wheat),36
7741691,2023-02-03,Grains & Pulses,2,Gram Dal,71
7742076,2023-02-03,Edible Oils,3,Groundnut Oil (Packed),182
7742364,2023-02-03,Others,4,Gur,61
7742745,2023-02-03,Grains & Pulses,5,Masoor Dal,87
7743144,2023-02-03,Others,6,Milk @,40
7743529,2023-02-03,Grains & Pulses,7,Moong Dal,103
7743925,2023-02-03,Edible Oils,8,Mustard Oil (Packed),182
7744308,2023-02-03,Vegetables,9,Onion,24
7744694,2023-02-03,Edible Oils,10,Palm Oil (Packed),96
7744997,2023-02-03,Vegetables,11,Potato,31
7745389,2023-02-03,Grains & Pulses,12,Rice,57
7745790,2023-02-03,Others,13,Salt Pack (Iodised),26
7746524,2023-02-03,Others,15,Sugar,41
7746914,2023-02-03,Edible Oils,16,Sunflower Oil (Packed),143
7747260,2023-02-03,Others,17,Tea Loose,303
7747643,2023-02-03,Vegetables,18,Tomato,29
7748031,2023-02-03,Grains & Pulses,19,Tur/Arhar Dal,115
7748424,2023-02-03,Grains & Pulses,20,Urad Dal,106
7748812,2023-02-03,Edible Oils,21,Vanaspati (Packed),122
7749181,2023-02-03,Grains & Pulses,22,Wheat,41
7749533,2023-02-04,Grains & Pulses,1,Atta (Wheat),36
7749887,2023-02-04,Grains & Pulses,2,Gram Dal,71
7750228,2023-02-04,Edible Oils,3,Groundnut Oil (Packed),182
7750483,2023-02-04,Others,4,Gur,61
7750827,2023-02-04,Grains & Pulses,5,Masoor Dal,87
7751180,2023-02-04,Others,6,Milk @,40
7751526,2023-02-04,Grains & Pulses,7,Moong Dal,103
7751878,2023-02-04,Edible Oils,8,Mustard Oil (Packed),182
7752223,2023-02-04,Vegetables,9,Onion,24
7752569,2023-02-04,Edible Oils,10,Palm Oil (Packed),96
7752853,2023-02-04,Vegetables,11,Potato,31
7753205,2023-02-04,Grains & Pulses,12,Rice,57
7753559,2023-02-04,Others,13,Salt Pack (Iodised),26
7754212,2023-02-04,Others,15,Sugar,41
7754561,2023-02-04,Edible Oils,16,Sunflower Oil (Packed),143
7754873,2023-02-04,Others,17,Tea Loose,303
7755215,2023-02-04,Vegetables,18,Tomato,29
7755564,2023-02-04,Grains & Pulses,19,Tur/Arhar Dal,115
7755915,2023-02-04,Grains & Pulses,20,Urad Dal,106
7756262,2023-02-04,Edible Oils,21,Vanaspati (Packed),122
7756597,2023-02-04,Grains & Pulses,22,Wheat,41
7756901,2023-02-05,Grains & Pulses,1,Atta (Wheat),36
7757152,2023-02-05,Grains & Pulses,2,Gram Dal,71
7757395,2023-02-05,Edible Oils,3,Groundnut Oil (Packed),182
7757591,2023-02-05,Others,4,Gur,61
7757842,2023-02-05,Grains & Pulses,5,Masoor Dal,87
7758094,2023-02-05,Others,6,Milk @,40
7758344,2023-02-05,Grains & Pulses,7,Moong Dal,103
7758595,2023-02-05,Edible Oils,8,Mustard Oil (Packed),182
7758842,2023-02-05,Vegetables,9,Onion,24
7759090,2023-02-05,Edible Oils,10,Palm Oil (Packed),96
7759296,2023-02-05,Vegetables,11,Potato,31
7759548,2023-02-05,Grains & Pulses,12,Rice,57
7759800,2023-02-05,Others,13,Salt Pack (Iodised),26
7760279,2023-02-05,Others,15,Sugar,41
7760530,2023-02-05,Edible Oils,16,Sunflower Oil (Packed),143
7760753,2023-02-05,Others,17,Tea Loose,303
7760999,2023-02-05,Vegetables,18,Tomato,29
7761249,2023-02-05,Grains & Pulses,19,Tur/Arhar Dal,115
7761500,2023-02-05,Grains & Pulses,20,Urad Dal,106
7761749,2023-02-05,Edible Oils,21,Vanaspati (Packed),122
7761989,2023-02-05,Grains & Pulses,22,Wheat,41
7762225,2023-02-06,Grains & Pulses,1,Atta (Wheat),36
7762612,2023-02-06,Grains & Pulses,2,Gram Dal,71
7762984,2023-02-06,Edible Oils,3,Groundnut Oil (Packed),182
7763268,2023-02-06,Others,4,Gur,61
7763640,2023-02-06,Grains & Pulses,5,Masoor Dal,87
7764028,2023-02-06,Others,6,Milk @,40
7764402,2023-02-06,Grains & Pulses,7,Moong Dal,103
7764788,2023-02-06,Edible Oils,8,Mustard Oil (Packed),182
7765162,2023-02-06,Vegetables,9,Onion,26
7765537,2023-02-06,Edible Oils,10,Palm Oil (Packed),96
7765832,2023-02-06,Vegetables,11,Potato,31
7766214,2023-02-06,Grains & Pulses,12,Rice,57
7766604,2023-02-06,Others,13,Salt Pack (Iodised),26
7767320,2023-02-06,Others,15,Sugar,41
7767701,2023-02-06,Edible Oils,16,Sunflower Oil (Packed),143
7768039,2023-02-06,Others,17,Tea Loose,303
7768414,2023-02-06,Vegetables,18,Tomato,26
7768793,2023-02-06,Grains & Pulses,19,Tur/Arhar Dal,115
7769175,2023-02-06,Grains & Pulses,20,Urad Dal,106
7769553,2023-02-06,Edible Oils,21,Vanaspati (Packed),122
7769914,2023-02-06,Grains & Pulses,22,Wheat,41
7770260,2023-02-07,Grains & Pulses,1,Atta (Wheat),36
7770653,2023-02-07,Grains & Pulses,2,Gram Dal,71
7771033,2023-02-07,Edible Oils,3,Groundnut Oil (Packed),185
7771318,2023-02-07,Others,4,Gur,61
7771694,2023-02-07,Grains & Pulses,5,Masoor Dal,87
7772086,2023-02-07,Others,6,Milk @,40
7772468,2023-02-07,Grains & Pulses,7,Moong Dal,103
7772857,2023-02-07,Edible Oils,8,Mustard Oil (Packed),186
7773239,2023-02-07,Vegetables,9,Onion,23
7773620,2023-02-07,Edible Oils,10,Palm Oil (Packed),96
7773920,2023-02-07,Vegetables,11,Potato,29
7774307,2023-02-07,Grains & Pulses,12,Rice,57
7774700,2023-02-07,Others,13,Salt Pack (Iodised),26
7775425,2023-02-07,Others,15,Sugar,41
7775811,2023-02-07,Edible Oils,16,Sunflower Oil (Packed),146
7776153,2023-02-07,Others,17,Tea Loose,303
7776531,2023-02-07,Vegetables,18,Tomato,23
7776914,2023-02-07,Grains & Pulses,19,Tur/Arhar Dal,115
7777301,2023-02-07,Grains & Pulses,20,Urad Dal,106
7777681,2023-02-07,Edible Oils,21,Vanaspati (Packed),122
7778048,2023-02-07,Grains & Pulses,22,Wheat,41
7778401,2023-02-08,Grains & Pulses,1,Atta (Wheat),35
7778795,2023-02-08,Grains & Pulses,2,Gram Dal,71
7779175,2023-02-08,Edible Oils,3,Groundnut Oil (Packed),185
7779469,2023-02-08,Others,4,Gur,61
7779849,2023-02-08,Grains & Pulses,5,Masoor Dal,87
7780244,2023-02-08,Others,6,Milk @,40
7780628,2023-02-08,Grains & Pulses,7,Moong Dal,101
7781021,2023-02-08,Edible Oils,8,Mustard Oil (Packed),186
7781407,2023-02-08,Vegetables,9,Onion,23
7781796,2023-02-08,Edible Oils,10,Palm Oil (Packed),96
7782109,2023-02-08,Vegetables,11,Potato,26
7782505,2023-02-08,Grains & Pulses,12,Rice,57
7782901,2023-02-08,Others,13,Salt Pack (Iodised),26
7783631,2023-02-08,Others,15,Sugar,41
7784021,2023-02-08,Edible Oils,16,Sunflower Oil (Packed),146
7784370,2023-02-08,Others,17,Tea Loose,303
7784749,2023-02-08,Vegetables,18,Tomato,26
7785141,2023-02-08,Grains & Pulses,19,Tur/Arhar Dal,116
7785533,2023-02-08,Grains & Pulses,20,Urad Dal,101
7785917,2023-02-08,Edible Oils,21,Vanaspati (Packed),122
7786291,2023-02-08,Grains & Pulses,22,Wheat,41
7786648,2023-02-09,Grains & Pulses,1,Atta (Wheat),35
7787053,2023-02-09,Grains & Pulses,2,Gram Dal,71
7787445,2023-02-09,Edible Oils,3,Groundnut Oil (Packed),185
7787741,2023-02-09,Others,4,Gur,66
7788129,2023-02-09,Grains & Pulses,5,Masoor Dal,87
7788536,2023-02-09,Others,6,Milk @,40
7788929,2023-02-09,Grains & Pulses,7,Moong Dal,101
7789333,2023-02-09,Edible Oils,8,Mustard Oil (Packed),183
7789728,2023-02-09,Vegetables,9,Onion,23
7790124,2023-02-09,Edible Oils,10,Palm Oil (Packed),96
7790437,2023-02-09,Vegetables,11,Potato,26
7790840,2023-02-09,Grains & Pulses,12,Rice,57
7791247,2023-02-09,Others,13,Salt Pack (Iodised),26
7791999,2023-02-09,Others,15,Sugar,41
7792398,2023-02-09,Edible Oils,16,Sunflower Oil (Packed),146
7792753,2023-02-09,Others,17,Tea Loose,303
7793145,2023-02-09,Vegetables,18,Tomato,29
7793546,2023-02-09,Grains & Pulses,19,Tur/Arhar Dal,116
7793947,2023-02-09,Grains & Pulses,20,Urad Dal,101
7794342,2023-02-09,Edible Oils,21,Vanaspati (Packed),122
7794723,2023-02-09,Grains & Pulses,22,Wheat,41
7795086,2023-02-10,Grains & Pulses,1,Atta (Wheat),35
7795495,2023-02-10,Grains & Pulses,2,Gram Dal,71
7795889,2023-02-10,Edible Oils,3,Groundnut Oil (Packed),185
7796183,2023-02-10,Others,4,Gur,66
7796574,2023-02-10,Grains & Pulses,5,Masoor Dal,87
7796984,2023-02-10,Others,6,Milk @,40
7797381,2023-02-10,Grains & Pulses,7,Moong Dal,101
7797787,2023-02-10,Edible Oils,8,Mustard Oil (Packed),181
7798186,2023-02-10,Vegetables,9,Onion,23
7798583,2023-02-10,Edible Oils,10,Palm Oil (Packed),96
7798895,2023-02-10,Vegetables,11,Potato,29
7799300,2023-02-10,Grains & Pulses,12,Rice,57
7799712,2023-02-10,Others,13,Salt Pack (Iodised),26
7800472,2023-02-10,Others,15,Sugar,41
7800875,2023-02-10,Edible Oils,16,Sunflower Oil (Packed),147
7801235,2023-02-10,Others,17,Tea Loose,303
7801628,2023-02-10,Vegetables,18,Tomato,26
7802026,2023-02-10,Grains & Pulses,19,Tur/Arhar Dal,116
7802428,2023-02-10,Grains & Pulses,20,Urad Dal,101
7802821,2023-02-10,Edible Oils,21,Vanaspati (Packed),122
7803202,2023-02-10,Grains & Pulses,22,Wheat,41
7803560,2023-02-11,Grains & Pulses,1,Atta (Wheat),35
7803889,2023-02-11,Grains & Pulses,2,Gram Dal,71
7804207,2023-02-11,Edible Oils,3,Groundnut Oil (Packed),185
7804447,2023-02-11,Others,4,Gur,66
7804766,2023-02-11,Grains & Pulses,5,Masoor Dal,87
7805095,2023-02-11,Others,6,Milk @,40
7805417,2023-02-11,Grains & Pulses,7,Moong Dal,101
7805745,2023-02-11,Edible Oils,8,Mustard Oil (Packed),181
7806070,2023-02-11,Vegetables,9,Onion,23
7806391,2023-02-11,Edible Oils,10,Palm Oil (Packed),96
7806653,2023-02-11,Vegetables,11,Potato,29
7806980,2023-02-11,Grains & Pulses,12,Rice,57
7807310,2023-02-11,Others,13,Salt Pack (Iodised),26
7807933,2023-02-11,Others,15,Sugar,41
7808258,2023-02-11,Edible Oils,16,Sunflower Oil (Packed),147
7808549,2023-02-11,Others,17,Tea Loose,303
7808868,2023-02-11,Vegetables,18,Tomato,26
7809193,2023-02-11,Grains & Pulses,19,Tur/Arhar Dal,116
7809518,2023-02-11,Grains & Pulses,20,Urad Dal,101
7809840,2023-02-11,Edible Oils,21,Vanaspati (Packed),122
7810153,2023-02-11,Grains & Pulses,22,Wheat,41
7810443,2023-02-12,Grains & Pulses,1,Atta (Wheat),35
7810691,2023-02-12,Grains & Pulses,2,Gram Dal,71
7810929,2023-02-12,Edible Oils,3,Groundnut Oil (Packed),185
7811120,2023-02-12,Others,4,Gur,66
7811365,2023-02-12,Grains & Pulses,5,Masoor Dal,87
7811611,2023-02-12,Others,6,Milk @,40
7811855,2023-02-12,Grains & Pulses,7,Moong Dal,101
7812101,2023-02-12,Edible Oils,8,Mustard Oil (Packed),181
7812342,2023-02-12,Vegetables,9,Onion,23
7812582,2023-02-12,Edible Oils,10,Palm Oil (Packed),96
7812784,2023-02-12,Vegetables,11,Potato,29
7813030,2023-02-12,Grains & Pulses,12,Rice,57
7813278,2023-02-12,Others,13,Salt Pack (Iodised),26
7813742,2023-02-12,Others,15,Sugar,41
7813986,2023-02-12,Edible Oils,16,Sunflower Oil (Packed),147
7814204,2023-02-12,Others,17,Tea Loose,303
7814444,2023-02-12,Vegetables,18,Tomato,26
7814688,2023-02-12,Grains & Pulses,19,Tur/Arhar Dal,116
7814935,2023-02-12,Grains & Pulses,20,Urad Dal,101
7815178,2023-02-12,Edible Oils,21,Vanaspati (Packed),122
7815414,2023-02-12,Grains & Pulses,22,Wheat,41
7815649,2023-02-13,Grains & Pulses,1,Atta (Wheat),35
7816055,2023-02-13,Grains & Pulses,2,Gram Dal,71
7816446,2023-02-13,Edible Oils,3,Groundnut Oil (Packed),185
7816742,2023-02-13,Others,4,Gur,66
7817128,2023-02-13,Grains & Pulses,5,Masoor Dal,87
7817533,2023-02-13,Others,6,Milk @,40
7817924,2023-02-13,Grains & Pulses,7,Moong Dal,101
7818326,2023-02-13,Edible Oils,8,Mustard Oil (Packed),181
7818717,2023-02-13,Vegetables,9,Onion,23
7819107,2023-02-13,Edible Oils,10,Palm Oil (Packed),96
7819418,2023-02-13,Vegetables,11,Potato,26
7819816,2023-02-13,Grains & Pulses,12,Rice,57
7820223,2023-02-13,Others,13,Salt Pack (Iodised),26
7820971,2023-02-13,Others,15,Sugar,41
7821365,2023-02-13,Edible Oils,16,Sunflower Oil (Packed),147
7821720,2023-02-13,Others,17,Tea Loose,303
7822105,2023-02-13,Vegetables,18,Tomato,29
7822499,2023-02-13,Grains & Pulses,19,Tur/Arhar Dal,116
7822899,2023-02-13,Grains & Pulses,20,Urad Dal,101
7823290,2023-02-13,Edible Oils,21,Vanaspati (Packed),122
7823668,2023-02-13,Grains & Pulses,22,Wheat,41
7824035,2023-02-14,Grains & Pulses,1,Atta (Wheat),35
7824437,2023-02-14,Grains & Pulses,2,Gram Dal,71
7824824,2023-02-14,Edible Oils,3,Groundnut Oil (Packed),188
7825118,2023-02-14,Others,4,Gur,66
7825502,2023-02-14,Grains & Pulses,5,Masoor Dal,87
7825905,2023-02-14,Others,6,Milk @,40
7826293,2023-02-14,Grains & Pulses,7,Moong Dal,101
7826692,2023-02-14,Edible Oils,8,Mustard Oil (Packed),181
7827081,2023-02-14,Vegetables,9,Onion,24
7827468,2023-02-14,Edible Oils,10,Palm Oil (Packed),97
7827777,2023-02-14,Vegetables,11,Potato,26
7828172,2023-02-14,Grains & Pulses,12,Rice,57
7828576,2023-02-14,Others,13,Salt Pack (Iodised),26
7829314,2023-02-14,Others,15,Sugar,41
7829707,2023-02-14,Edible Oils,16,Sunflower Oil (Packed),147
7830060,2023-02-14,Others,17,Tea Loose,303
