id,date,commodity_group,commodity_id,commodity,zone,centre_id,centre,price
7547616,2023-01-07,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,179
7548250,2023-01-07,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,98
7548507,2023-01-07,Vegetables,11,Potato,"South Zone",37,Chennai,31
7549157,2023-01-07,Others,13,"Salt Pack (Iodised)","South Zone",37,Chennai,25
7548829,2023-01-07,"Grains & Pulses",12,Rice,"South Zone",37,Chennai,57
7549763,2023-01-07,Others,15,Sugar,"South Zone",37,Chennai,38
7550085,2023-01-07,"Edible Oils",16,"Sunflower Oil (Packed)","South Zone",37,Chennai,157
7550373,2023-01-07,Others,17,"Tea Loose","South Zone",37,Chennai,303
7551332,2023-01-07,"Grains & Pulses",20,"Urad Dal","South Zone",37,Chennai,121
7550690,2023-01-07,Vegetables,18,Tomato,"South Zone",37,Chennai,21
7551011,2023-01-07,"Grains & Pulses",19,"Tur/Arhar Dal","South Zone",37,Chennai,122
7552244,2023-01-08,"Grains & Pulses",1,"Atta (Wheat)","South Zone",37,Chennai,39
7551652,2023-01-07,"Edible Oils",21,"Vanaspati (Packed)","South Zone",37,Chennai,119
7551958,2023-01-07,"Grains & Pulses",22,Wheat,"South Zone",37,Chennai,41
7552457,2023-01-08,"Grains & Pulses",2,"Gram Dal","South Zone",37,Chennai,73
7552848,2023-01-08,Others,4,Gur,"South Zone",37,Chennai,63
7552666,2023-01-08,"Edible Oils",3,"Groundnut Oil (Packed)","South Zone",37,Chennai,189
7553273,2023-01-08,Others,6,"Milk @","South Zone",37,Chennai,40
7553910,2023-01-08,Vegetables,9,Onion,"South Zone",37,Chennai,26
7553059,2023-01-08,"Grains & Pulses",5,"Masoor Dal","South Zone",37,Chennai,89
7553483,2023-01-08,"Grains & Pulses",7,"Moong Dal","South Zone",37,Chennai,111
7553697,2023-01-08,"Edible Oils",8,"Mustard Oil (Packed)","South Zone",37,Chennai,179
7554121,2023-01-08,"Edible Oils",10,"Palm Oil (Packed)","South Zone",37,Chennai,98
